scan_date,geo,chart,category,rank,app_id,title,seller_name,price,avg_rating,rating_count,version_release_date,first_seen_date,mechanic_tags,is_watchlist_publisher,notes
2026-07-01,us,new,games,83,6784173493,SkyCaravan Routes,Alejandro Rivero,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,puzzle,83,6784173493,SkyCaravan Routes,Alejandro Rivero,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,arcade,83,6784173493,SkyCaravan Routes,Alejandro Rivero,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,simulation,83,6784173493,SkyCaravan Routes,Alejandro Rivero,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,games,84,6783200018,Knot Omen: Renew Logic,TASERIYAT NUMANYAT,0.0,0,0,2026-06-30,2026-07-01,unblock|draw|crowd|dig,false,
2026-07-01,us,new,puzzle,84,6783200018,Knot Omen: Renew Logic,TASERIYAT NUMANYAT,0.0,0,0,2026-06-30,2026-07-01,unblock|draw|crowd|dig,false,
2026-07-01,us,new,arcade,84,6783200018,Knot Omen: Renew Logic,TASERIYAT NUMANYAT,0.0,0,0,2026-06-30,2026-07-01,unblock|draw|crowd|dig,false,
2026-07-01,us,new,simulation,84,6783200018,Knot Omen: Renew Logic,TASERIYAT NUMANYAT,0.0,0,0,2026-06-30,2026-07-01,unblock|draw|crowd|dig,false,
2026-07-01,us,new,games,85,6782063475,Maindada Ma.Vi. Chhatrakot,DYNAMIC TECHNOSOFT,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,puzzle,85,6782063475,Maindada Ma.Vi. Chhatrakot,DYNAMIC TECHNOSOFT,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,arcade,85,6782063475,Maindada Ma.Vi. Chhatrakot,DYNAMIC TECHNOSOFT,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,simulation,85,6782063475,Maindada Ma.Vi. Chhatrakot,DYNAMIC TECHNOSOFT,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,games,86,6781283670,myproperty by Casserly,CoDwellers.com Ltd,0.0,0,0,2026-06-30,2026-07-01,unblock,false,
2026-07-01,us,new,puzzle,86,6781283670,myproperty by Casserly,CoDwellers.com Ltd,0.0,0,0,2026-06-30,2026-07-01,unblock,false,
2026-07-01,us,new,arcade,86,6781283670,myproperty by Casserly,CoDwellers.com Ltd,0.0,0,0,2026-06-30,2026-07-01,unblock,false,
2026-07-01,us,new,simulation,86,6781283670,myproperty by Casserly,CoDwellers.com Ltd,0.0,0,0,2026-06-30,2026-07-01,unblock,false,
2026-07-01,us,new,games,87,6781318020,TradeMate+,ULTAN KINAHAN,8.99,0,0,2026-06-30,2026-07-01,unblock|idle|draw|crowd,false,
2026-07-01,us,new,puzzle,87,6781318020,TradeMate+,ULTAN KINAHAN,8.99,0,0,2026-06-30,2026-07-01,unblock|idle|draw|crowd,false,
2026-07-01,us,new,arcade,87,6781318020,TradeMate+,ULTAN KINAHAN,8.99,0,0,2026-06-30,2026-07-01,unblock|idle|draw|crowd,false,
2026-07-01,us,new,simulation,87,6781318020,TradeMate+,ULTAN KINAHAN,8.99,0,0,2026-06-30,2026-07-01,unblock|idle|draw|crowd,false,
2026-07-01,us,new,games,88,6781758558,Logiday — Travel Journal,Ahmet Sina Ustem,0.0,0,0,2026-06-30,2026-07-01,idle|draw|crowd,false,
2026-07-01,us,new,puzzle,88,6781758558,Logiday — Travel Journal,Ahmet Sina Ustem,0.0,0,0,2026-06-30,2026-07-01,idle|draw|crowd,false,
2026-07-01,us,new,arcade,88,6781758558,Logiday — Travel Journal,Ahmet Sina Ustem,0.0,0,0,2026-06-30,2026-07-01,idle|draw|crowd,false,
2026-07-01,us,new,simulation,88,6781758558,Logiday — Travel Journal,Ahmet Sina Ustem,0.0,0,0,2026-06-30,2026-07-01,idle|draw|crowd,false,
2026-07-01,us,new,games,89,6785000945,Penguin Socks Stickers,Paul Scott,0.99,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,puzzle,89,6785000945,Penguin Socks Stickers,Paul Scott,0.99,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,arcade,89,6785000945,Penguin Socks Stickers,Paul Scott,0.99,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,simulation,89,6785000945,Penguin Socks Stickers,Paul Scott,0.99,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,games,90,6784882246,alsaedmall,Ahmad Dahman,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,puzzle,90,6784882246,alsaedmall,Ahmad Dahman,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,arcade,90,6784882246,alsaedmall,Ahmad Dahman,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,simulation,90,6784882246,alsaedmall,Ahmad Dahman,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,games,91,6779886625,iTutor: AI Tutor,Phu Cuong Nguyen,0.0,0,0,2026-06-30,2026-07-01,physics,false,
2026-07-01,us,new,puzzle,91,6779886625,iTutor: AI Tutor,Phu Cuong Nguyen,0.0,0,0,2026-06-30,2026-07-01,physics,false,
2026-07-01,us,new,arcade,91,6779886625,iTutor: AI Tutor,Phu Cuong Nguyen,0.0,0,0,2026-06-30,2026-07-01,physics,false,
2026-07-01,us,new,simulation,91,6779886625,iTutor: AI Tutor,Phu Cuong Nguyen,0.0,0,0,2026-06-30,2026-07-01,physics,false,
2026-07-01,us,new,games,92,6785832507,Tennisclub Grün-Weiss Bayreut,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,puzzle,92,6785832507,Tennisclub Grün-Weiss Bayreut,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,arcade,92,6785832507,Tennisclub Grün-Weiss Bayreut,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,simulation,92,6785832507,Tennisclub Grün-Weiss Bayreut,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,games,93,6785831796,DT Hameln,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,puzzle,93,6785831796,DT Hameln,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,arcade,93,6785831796,DT Hameln,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,simulation,93,6785831796,DT Hameln,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,games,94,6785984809,LuminaGraph,ramazo tablo,0.0,0,0,2026-06-30,2026-07-01,idle|draw|crowd,false,
2026-07-01,us,new,puzzle,94,6785984809,LuminaGraph,ramazo tablo,0.0,0,0,2026-06-30,2026-07-01,idle|draw|crowd,false,
2026-07-01,us,new,arcade,94,6785984809,LuminaGraph,ramazo tablo,0.0,0,0,2026-06-30,2026-07-01,idle|draw|crowd,false,
2026-07-01,us,new,simulation,94,6785984809,LuminaGraph,ramazo tablo,0.0,0,0,2026-06-30,2026-07-01,idle|draw|crowd,false,
2026-07-01,us,new,games,95,6777710637,Deen Quest - Islamic Quiz,Zain Cheema,0.0,0,0,2026-06-30,2026-07-01,physics,false,
2026-07-01,us,new,puzzle,95,6777710637,Deen Quest - Islamic Quiz,Zain Cheema,0.0,0,0,2026-06-30,2026-07-01,physics,false,
2026-07-01,us,new,arcade,95,6777710637,Deen Quest - Islamic Quiz,Zain Cheema,0.0,0,0,2026-06-30,2026-07-01,physics,false,
2026-07-01,us,new,simulation,95,6777710637,Deen Quest - Islamic Quiz,Zain Cheema,0.0,0,0,2026-06-30,2026-07-01,physics,false,
2026-07-01,us,new,games,96,6785832088,TC Geretsried,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,puzzle,96,6785832088,TC Geretsried,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,arcade,96,6785832088,TC Geretsried,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,simulation,96,6785832088,TC Geretsried,Felix Wansing,0.0,0,0,2026-06-30,2026-07-01,dig,false,
2026-07-01,us,new,games,97,6785963339,GardenAII,VOLKAN SERAL,0.0,0,0,2026-06-30,2026-07-01,sort|idle|draw|crowd,false,
2026-07-01,us,new,puzzle,97,6785963339,GardenAII,VOLKAN SERAL,0.0,0,0,2026-06-30,2026-07-01,sort|idle|draw|crowd,false,
2026-07-01,us,new,arcade,97,6785963339,GardenAII,VOLKAN SERAL,0.0,0,0,2026-06-30,2026-07-01,sort|idle|draw|crowd,false,
2026-07-01,us,new,simulation,97,6785963339,GardenAII,VOLKAN SERAL,0.0,0,0,2026-06-30,2026-07-01,sort|idle|draw|crowd,false,
2026-07-01,us,new,games,98,6783826041,Q39,Q39 LLC,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,puzzle,98,6783826041,Q39,Q39 LLC,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,arcade,98,6783826041,Q39,Q39 LLC,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,simulation,98,6783826041,Q39,Q39 LLC,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,games,99,6778634662,Noryvia Vela,Cantona One Member Company Limited,0.0,0,0,2026-06-30,2026-07-01,draw|dig,false,
2026-07-01,us,new,puzzle,99,6778634662,Noryvia Vela,Cantona One Member Company Limited,0.0,0,0,2026-06-30,2026-07-01,draw|dig,false,
2026-07-01,us,new,arcade,99,6778634662,Noryvia Vela,Cantona One Member Company Limited,0.0,0,0,2026-06-30,2026-07-01,draw|dig,false,
2026-07-01,us,new,simulation,99,6778634662,Noryvia Vela,Cantona One Member Company Limited,0.0,0,0,2026-06-30,2026-07-01,draw|dig,false,
2026-07-01,us,new,games,100,6783012425,Bubble Shooter - GFA,Joshua Gibson,0.0,0,0,2026-06-30,2026-07-01,stack|idle|physics|draw|crowd,false,
2026-07-01,us,new,puzzle,100,6783012425,Bubble Shooter - GFA,Joshua Gibson,0.0,0,0,2026-06-30,2026-07-01,stack|idle|physics|draw|crowd,false,
2026-07-01,us,new,arcade,100,6783012425,Bubble Shooter - GFA,Joshua Gibson,0.0,0,0,2026-06-30,2026-07-01,stack|idle|physics|draw|crowd,false,
2026-07-01,us,new,simulation,100,6783012425,Bubble Shooter - GFA,Joshua Gibson,0.0,0,0,2026-06-30,2026-07-01,stack|idle|physics|draw|crowd,false,
2026-07-01,us,new,games,101,6783646745,啥时约B端,"Shanghai Neefull Software Co., Ltd.",0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,puzzle,101,6783646745,啥时约B端,"Shanghai Neefull Software Co., Ltd.",0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,arcade,101,6783646745,啥时约B端,"Shanghai Neefull Software Co., Ltd.",0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,simulation,101,6783646745,啥时约B端,"Shanghai Neefull Software Co., Ltd.",0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,games,102,6769800953,FreeTime Travel,Implan Group srls,0.0,0,0,2026-06-30,2026-07-01,stack,false,
2026-07-01,us,new,puzzle,102,6769800953,FreeTime Travel,Implan Group srls,0.0,0,0,2026-06-30,2026-07-01,stack,false,
2026-07-01,us,new,arcade,102,6769800953,FreeTime Travel,Implan Group srls,0.0,0,0,2026-06-30,2026-07-01,stack,false,
2026-07-01,us,new,simulation,102,6769800953,FreeTime Travel,Implan Group srls,0.0,0,0,2026-06-30,2026-07-01,stack,false,
2026-07-01,us,new,games,103,6779754666,Estaciona Parking,Eduardo Pajarito,0.0,0,0,2026-06-30,2026-07-01,unblock|dig,false,
2026-07-01,us,new,puzzle,103,6779754666,Estaciona Parking,Eduardo Pajarito,0.0,0,0,2026-06-30,2026-07-01,unblock|dig,false,
2026-07-01,us,new,arcade,103,6779754666,Estaciona Parking,Eduardo Pajarito,0.0,0,0,2026-06-30,2026-07-01,unblock|dig,false,
2026-07-01,us,new,simulation,103,6779754666,Estaciona Parking,Eduardo Pajarito,0.0,0,0,2026-06-30,2026-07-01,unblock|dig,false,
2026-07-01,us,new,games,104,6783426960,HealthPass By Legacy,"Legacy Health Network, LLC",0.0,0,0,2026-06-30,2026-07-01,merge|crowd|dig,false,
2026-07-01,us,new,puzzle,104,6783426960,HealthPass By Legacy,"Legacy Health Network, LLC",0.0,0,0,2026-06-30,2026-07-01,merge|crowd|dig,false,
2026-07-01,us,new,arcade,104,6783426960,HealthPass By Legacy,"Legacy Health Network, LLC",0.0,0,0,2026-06-30,2026-07-01,merge|crowd|dig,false,
2026-07-01,us,new,simulation,104,6783426960,HealthPass By Legacy,"Legacy Health Network, LLC",0.0,0,0,2026-06-30,2026-07-01,merge|crowd|dig,false,
2026-07-01,us,new,games,105,6783630413,Latin App Business,EZEQUIEL TORRES,0.0,0,0,2026-06-30,2026-07-01,draw,false,
2026-07-01,us,new,puzzle,105,6783630413,Latin App Business,EZEQUIEL TORRES,0.0,0,0,2026-06-30,2026-07-01,draw,false,
2026-07-01,us,new,arcade,105,6783630413,Latin App Business,EZEQUIEL TORRES,0.0,0,0,2026-06-30,2026-07-01,draw,false,
2026-07-01,us,new,simulation,105,6783630413,Latin App Business,EZEQUIEL TORRES,0.0,0,0,2026-06-30,2026-07-01,draw,false,
2026-07-01,us,new,games,106,6782303843,Feetly Shoes: Pair Finder,Stefan Milosevic,0.0,0,0,2026-06-30,2026-07-01,sort|draw|crowd|dig,false,
2026-07-01,us,new,puzzle,106,6782303843,Feetly Shoes: Pair Finder,Stefan Milosevic,0.0,0,0,2026-06-30,2026-07-01,sort|draw|crowd|dig,false,
2026-07-01,us,new,arcade,106,6782303843,Feetly Shoes: Pair Finder,Stefan Milosevic,0.0,0,0,2026-06-30,2026-07-01,sort|draw|crowd|dig,false,
2026-07-01,us,new,simulation,106,6782303843,Feetly Shoes: Pair Finder,Stefan Milosevic,0.0,0,0,2026-06-30,2026-07-01,sort|draw|crowd|dig,false,
2026-07-01,us,new,games,107,6784881236,Quote Expiry Keeper Alt 2026,hao du,0.39,0,0,2026-06-30,2026-07-01,idle|draw,false,
2026-07-01,us,new,puzzle,107,6784881236,Quote Expiry Keeper Alt 2026,hao du,0.39,0,0,2026-06-30,2026-07-01,idle|draw,false,
2026-07-01,us,new,arcade,107,6784881236,Quote Expiry Keeper Alt 2026,hao du,0.39,0,0,2026-06-30,2026-07-01,idle|draw,false,
2026-07-01,us,new,simulation,107,6784881236,Quote Expiry Keeper Alt 2026,hao du,0.39,0,0,2026-06-30,2026-07-01,idle|draw,false,
2026-07-01,us,new,games,108,6784115564,審查員加班工廠,YUE CHENG WU,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,puzzle,108,6784115564,審查員加班工廠,YUE CHENG WU,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,arcade,108,6784115564,審查員加班工廠,YUE CHENG WU,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,new,simulation,108,6784115564,審查員加班工廠,YUE CHENG WU,0.0,0,0,2026-06-30,2026-07-01,,false,
2026-07-01,us,free,puzzle,36,6754900673,Jigsawcard Solitaire Puzzle,OAKEVER GAMES PTE. LTD.,0.0,4.72627,164564,2026-06-27,2026-07-01,unblock|merge|dig,false,open-window
2026-07-01,us,free,arcade,48,6754900673,Jigsawcard Solitaire Puzzle,OAKEVER GAMES PTE. LTD.,0.0,4.72627,164564,2026-06-27,2026-07-01,unblock|merge|dig,false,open-window
2026-07-01,us,free,puzzle,37,6499209500,Tile Match Ultimate,Gimica GmbH,0.0,4.72621,20480,2026-05-19,2026-07-01,,false,open-window
2026-07-01,us,free,arcade,49,6499209500,Tile Match Ultimate,Gimica GmbH,0.0,4.72621,20480,2026-05-19,2026-07-01,,false,open-window
2026-07-01,us,free,puzzle,39,6747875092,Yarn Fever! Unravel Puzzle,Brave HK Limited,0.0,4.6495,96502,2026-07-01,2026-07-01,sort|stack|draw,false,
2026-07-01,us,grossing,puzzle,40,6747875092,Yarn Fever! Unravel Puzzle,Brave HK Limited,0.0,4.6495,96502,2026-07-01,2026-07-01,sort|stack|draw,false,
2026-07-01,us,free,arcade,50,6747875092,Yarn Fever! Unravel Puzzle,Brave HK Limited,0.0,4.6495,96502,2026-07-01,2026-07-01,sort|stack|draw,false,
2026-07-01,us,grossing,arcade,37,6747875092,Yarn Fever! Unravel Puzzle,Brave HK Limited,0.0,4.6495,96502,2026-07-01,2026-07-01,sort|stack|draw,false,
2026-07-01,us,free,puzzle,40,6499306754,Code Busters: Word Puzzle Game,SMARTRONIC ELEKTRONIK YAZILIM DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,0.0,4.60497,6635,2026-06-23,2026-07-01,merge|stack|draw|dig,false,
2026-07-01,us,grossing,puzzle,90,6499306754,Code Busters: Word Puzzle Game,SMARTRONIC ELEKTRONIK YAZILIM DANISMANLIK SANAYI VE TICARET LIMITED SIRKETI,0.0,4.60497,6635,2026-06-23,2026-07-01,merge|stack|draw|dig,false,
2026-07-01,us,free,puzzle,41,6756482832,Brain Puzzle 3: Crazy Mind,"Guangzhou SmallStep Information Technology Co., Ltd",0.0,4.71663,8360,2026-07-01,2026-07-01,stack|draw|crowd|dig,false,open-window
2026-07-01,us,free,arcade,52,6756482832,Brain Puzzle 3: Crazy Mind,"Guangzhou SmallStep Information Technology Co., Ltd",0.0,4.71663,8360,2026-07-01,2026-07-01,stack|draw|crowd|dig,false,open-window
2026-07-01,us,free,puzzle,42,1407852246,Happy Color by Numbers Game,X-FLOW LTD,0.0,4.79833,3358192,2026-06-22,2026-07-01,idle|draw,false,open-window
2026-07-01,us,free,puzzle,43,6756185760,Search It - Hidden Objects,LEAP BILISIM TEKNOLOJILERI VE YAZILIM TICARET ANONIM SIRKETI,0.0,4.93267,23125,2026-06-26,2026-07-01,stack|draw,false,open-window
2026-07-01,us,free,puzzle,45,6760325543,CubeAway - 3DPuzzle,"GOODROID,Inc.",0.0,4.66012,37375,2026-07-01,2026-07-01,merge|crowd,false,open-window
2026-07-01,us,free,puzzle,46,6755455500,Hollywood Merge,VoyagerOne Distribution Limited,0.0,4.78103,11700,2026-06-29,2026-07-01,merge|dig,false,
2026-07-01,us,grossing,puzzle,50,6755455500,Hollywood Merge,VoyagerOne Distribution Limited,0.0,4.78103,11700,2026-06-29,2026-07-01,merge|dig,false,
2026-07-01,us,free,arcade,56,6755455500,Hollywood Merge,VoyagerOne Distribution Limited,0.0,4.78103,11700,2026-06-29,2026-07-01,merge|dig,false,
2026-07-01,us,grossing,arcade,45,6755455500,Hollywood Merge,VoyagerOne Distribution Limited,0.0,4.78103,11700,2026-06-29,2026-07-01,merge|dig,false,
2026-07-01,us,free,puzzle,47,6767091927,Jigsaw Drop: Solitaire Puzzle,"Chengdu Runyou Technology Co., Ltd",0.0,4.75237,12434,2026-06-30,2026-07-01,merge|physics|dig,false,open-window
2026-07-01,us,free,puzzle,48,1486214495,Brain Test: Tricky Puzzles,UNICO STUDIO LLC,0.0,4.78463,1438303,2026-06-04,2026-07-01,stack|crowd,false,open-window
2026-07-01,us,free,puzzle,49,6474133872,Find Hidden Objects - Spot It!,YOLO OYUN YAZILIM VE PAZARLAMA ANONIM SIRKETI,0.0,4.93764,126659,2026-06-25,2026-07-01,dig,false,open-window
2026-07-01,us,free,arcade,57,6474133872,Find Hidden Objects - Spot It!,YOLO OYUN YAZILIM VE PAZARLAMA ANONIM SIRKETI,0.0,4.93764,126659,2026-06-25,2026-07-01,dig,false,open-window
2026-07-01,us,free,puzzle,50,6760377931,Mahjong Rumble: Win Real Cash,Aviagames Inc.,0.0,4.82885,1338,2026-06-29,2026-07-01,stack|draw,false,open-window
2026-07-01,us,free,puzzle,51,1569776448,Water Sort Puzzle: Get Color,Tripledot Studios Limited,0.0,4.83366,123868,2026-06-10,2026-07-01,sort|physics|draw|dig,false,open-window
2026-07-01,us,free,arcade,60,1569776448,Water Sort Puzzle: Get Color,Tripledot Studios Limited,0.0,4.83366,123868,2026-06-10,2026-07-01,sort|physics|draw|dig,false,open-window
2026-07-01,us,free,puzzle,52,6769314786,Food Hunt: Pixel Puzzle,FUNFINITY PTE. LTD,0.0,4.73861,5551,2026-06-29,2026-07-01,sort|unblock|stack|idle|draw|dig,false,
2026-07-01,us,grossing,puzzle,71,6769314786,Food Hunt: Pixel Puzzle,FUNFINITY PTE. LTD,0.0,4.73861,5551,2026-06-29,2026-07-01,sort|unblock|stack|idle|draw|dig,false,
2026-07-01,us,free,arcade,61,6769314786,Food Hunt: Pixel Puzzle,FUNFINITY PTE. LTD,0.0,4.73861,5551,2026-06-29,2026-07-01,sort|unblock|stack|idle|draw|dig,false,
2026-07-01,us,grossing,arcade,68,6769314786,Food Hunt: Pixel Puzzle,FUNFINITY PTE. LTD,0.0,4.73861,5551,2026-06-29,2026-07-01,sort|unblock|stack|idle|draw|dig,false,
2026-07-01,us,free,puzzle,53,6471572249,Fruit Merge™: Match Game,Brave HK Limited,0.0,4.5301,298101,2026-06-26,2026-07-01,merge|stack|physics|draw|crowd,false,open-window
2026-07-01,us,free,arcade,63,6471572249,Fruit Merge™: Match Game,Brave HK Limited,0.0,4.5301,298101,2026-06-26,2026-07-01,merge|stack|physics|draw|crowd,false,open-window
2026-07-01,us,free,puzzle,54,893677096,Plants vs. Zombies™,EA Swiss Sarl,0.0,4.81465,914916,2026-05-12,2026-07-01,stack|draw|crowd,false,open-window
2026-07-01,us,free,puzzle,55,6608975929,Woodoku Blast: Block Puzzle,Tripledot Studios Limited,0.0,4.86913,133600,2026-06-25,2026-07-01,stack|draw|crowd,false,open-window
2026-07-01,us,free,puzzle,56,1207472156,Wordscapes - Word Game,"PeopleFun, Inc.",0.0,4.82931,1109505,2026-06-30,2026-07-01,unblock|stack,false,
2026-07-01,us,grossing,puzzle,55,1207472156,Wordscapes - Word Game,"PeopleFun, Inc.",0.0,4.82931,1109505,2026-06-30,2026-07-01,unblock|stack,false,
2026-07-01,us,free,puzzle,57,6504279468,Differences - Find & Spot It,Guru Smart Holding Limited,0.0,4.94519,305305,2026-06-26,2026-07-01,unblock|stack|draw|dig,false,open-window
2026-07-01,us,free,puzzle,58,6751270213,Hidden Object Games: Seek It,NimbleMind Network Inc.,0.0,4.94662,110133,2026-06-11,2026-07-01,unblock|stack|idle|draw|dig,false,open-window
2026-07-01,us,free,arcade,70,6751270213,Hidden Object Games: Seek It,NimbleMind Network Inc.,0.0,4.94662,110133,2026-06-11,2026-07-01,unblock|stack|idle|draw|dig,false,open-window
2026-07-01,us,free,puzzle,59,1545567989,Number Match - Numbers Game,Easybrain Ltd,0.0,4.57111,235783,2026-06-19,2026-07-01,idle|draw|crowd,false,open-window
2026-07-01,us,free,puzzle,60,6758138698,Car Sort: Color Puzzle,Rollic Games Oyun Yazilim ve Pazarlama Anonim Sirketi,0.0,4.72302,5672,2026-06-29,2026-07-01,sort|unblock|stack|idle|draw,true,watchlist-new
2026-07-01,us,grossing,puzzle,41,6758138698,Car Sort: Color Puzzle,Rollic Games Oyun Yazilim ve Pazarlama Anonim Sirketi,0.0,4.72302,5672,2026-06-29,2026-07-01,sort|unblock|stack|idle|draw,true,watchlist-new
2026-07-01,us,free,puzzle,61,1671991909,Math Puzzle Games - Crossmath®,Guru Smart Holding Limited,0.0,4.94122,248648,2026-06-27,2026-07-01,,false,open-window
2026-07-01,us,free,puzzle,63,6755425214,Pocket Sort: Coin Merge Puzzle,SayGames LTD,0.0,4.69323,24165,2026-06-11,2026-07-01,sort|unblock|merge|draw|crowd,true,watchlist-new
2026-07-01,us,grossing,puzzle,72,6755425214,Pocket Sort: Coin Merge Puzzle,SayGames LTD,0.0,4.69323,24165,2026-06-11,2026-07-01,sort|unblock|merge|draw|crowd,true,watchlist-new
2026-07-01,us,free,arcade,80,6755425214,Pocket Sort: Coin Merge Puzzle,SayGames LTD,0.0,4.69323,24165,2026-06-11,2026-07-01,sort|unblock|merge|draw|crowd,true,watchlist-new
2026-07-01,us,grossing,arcade,69,6755425214,Pocket Sort: Coin Merge Puzzle,SayGames LTD,0.0,4.69323,24165,2026-06-11,2026-07-01,sort|unblock|merge|draw|crowd,true,watchlist-new
2026-07-01,us,free,puzzle,65,6499306806,Goods Puzzle: 3D Sorting Games,Guru Smart Holding Limited,0.0,4.92893,184146,2026-06-16,2026-07-01,sort|merge|idle|physics|crowd,false,
2026-07-01,us,grossing,puzzle,69,6499306806,Goods Puzzle: 3D Sorting Games,Guru Smart Holding Limited,0.0,4.92893,184146,2026-06-16,2026-07-01,sort|merge|idle|physics|crowd,false,
2026-07-01,us,free,arcade,82,6499306806,Goods Puzzle: 3D Sorting Games,Guru Smart Holding Limited,0.0,4.92893,184146,2026-06-16,2026-07-01,sort|merge|idle|physics|crowd,false,
2026-07-01,us,grossing,arcade,64,6499306806,Goods Puzzle: 3D Sorting Games,Guru Smart Holding Limited,0.0,4.92893,184146,2026-06-16,2026-07-01,sort|merge|idle|physics|crowd,false,
2026-07-01,us,free,puzzle,66,6471265311,Water Sorter,Gimica GmbH,0.0,4.71408,25965,2026-06-09,2026-07-01,sort|stack|idle|draw,false,open-window
2026-07-01,us,free,arcade,83,6471265311,Water Sorter,Gimica GmbH,0.0,4.71408,25965,2026-06-09,2026-07-01,sort|stack|idle|draw,false,open-window
2026-07-01,us,free,puzzle,67,6749222433,Color Block Run - Puzzle Game,Play2Ever Games Limited,0.0,4.82161,5785,2026-06-22,2026-07-01,unblock|physics|draw|crowd|dig,false,open-window
2026-07-01,us,free,arcade,85,6749222433,Color Block Run - Puzzle Game,Play2Ever Games Limited,0.0,4.82161,5785,2026-06-22,2026-07-01,unblock|physics|draw|crowd|dig,false,open-window
2026-07-01,us,free,puzzle,68,6756411045,Color Dots Connect,Gimica GmbH,0.0,4.79392,4615,2026-04-20,2026-07-01,stack|draw|crowd,false,open-window
2026-07-01,us,free,puzzle,69,6757154335,Cube Land Puzzle Game,ROTATELAB YAZILIM VE BILISIM TEKNOLOJILERI SANAYI TICARET ANONIM SIRKETI,0.0,4.6771,2459,2026-06-27,2026-07-01,stack|idle|physics|draw|crowd,false,
2026-07-01,us,grossing,puzzle,88,6757154335,Cube Land Puzzle Game,ROTATELAB YAZILIM VE BILISIM TEKNOLOJILERI SANAYI TICARET ANONIM SIRKETI,0.0,4.6771,2459,2026-06-27,2026-07-01,stack|idle|physics|draw|crowd,false,
2026-07-01,us,free,puzzle,70,6590876141,Color Slide - Hexa Puzzle,SayGames LTD,0.0,4.6803,45946,2026-05-14,2026-07-01,sort|unblock|draw|crowd,true,watchlist-new
2026-07-01,us,grossing,puzzle,60,6590876141,Color Slide - Hexa Puzzle,SayGames LTD,0.0,4.6803,45946,2026-05-14,2026-07-01,sort|unblock|draw|crowd,true,watchlist-new
2026-07-01,us,free,arcade,87,6590876141,Color Slide - Hexa Puzzle,SayGames LTD,0.0,4.6803,45946,2026-05-14,2026-07-01,sort|unblock|draw|crowd,true,watchlist-new
2026-07-01,us,grossing,arcade,58,6590876141,Color Slide - Hexa Puzzle,SayGames LTD,0.0,4.6803,45946,2026-05-14,2026-07-01,sort|unblock|draw|crowd,true,watchlist-new
2026-07-01,us,free,puzzle,71,6741839590,PlaySimple Cryptogram,PlaySimple Games Pte Ltd,0.0,4.925,21081,2026-07-01,2026-07-01,dig,false,open-window
